waveform	Ch0		Gen	
t0	04.02.2020  15:03:26,447537		04.02.2020  15:03:26,447541	
delta t	8,000000E-6		8,000000E-6	

time[0]	Ch0	time[1]	Gen
04.02.2020  15:03:26,449753	3,577097E+0	04.02.2020  15:03:26,449757	6,008232E-4
04.02.2020  15:03:26,449761	3,560974E+0	04.02.2020  15:03:26,449765	6,008232E-4
04.02.2020  15:03:26,449769	3,546786E+0	04.02.2020  15:03:26,449773	9,232750E-4
04.02.2020  15:03:26,449777	3,531953E+0	04.02.2020  15:03:26,449781	9,232750E-4
04.02.2020  15:03:26,449785	3,511638E+0	04.02.2020  15:03:26,449789	1,568178E-3
04.02.2020  15:03:26,449793	3,496483E+0	04.02.2020  15:03:26,449797	2,535534E-3
04.02.2020  15:03:26,449801	3,482295E+0	04.02.2020  15:03:26,449805	2,857985E-3
04.02.2020  15:03:26,449809	3,462947E+0	04.02.2020  15:03:26,449813	3,825341E-3
04.02.2020  15:03:26,449817	3,447470E+0	04.02.2020  15:03:26,449821	4,147792E-3
04.02.2020  15:03:26,449825	3,433926E+0	04.02.2020  15:03:26,449829	4,792696E-3
04.02.2020  15:03:26,449833	3,418449E+0	04.02.2020  15:03:26,449837	6,082503E-3
04.02.2020  15:03:26,449841	3,399101E+0	04.02.2020  15:03:26,449845	7,372310E-3
04.02.2020  15:03:26,449849	3,382334E+0	04.02.2020  15:03:26,449853	8,339665E-3
04.02.2020  15:03:26,449857	3,370403E+0	04.02.2020  15:03:26,449861	1,027438E-2
04.02.2020  15:03:26,449865	3,350733E+0	04.02.2020  15:03:26,449869	1,091928E-2
04.02.2020  15:03:26,449873	3,334933E+0	04.02.2020  15:03:26,449877	1,188663E-2
04.02.2020  15:03:26,449881	3,318487E+0	04.02.2020  15:03:26,449885	1,446625E-2
04.02.2020  15:03:26,449889	3,306234E+0	04.02.2020  15:03:26,449893	1,511115E-2
04.02.2020  15:03:26,449897	3,283985E+0	04.02.2020  15:03:26,449901	1,672341E-2
04.02.2020  15:03:26,449905	3,271731E+0	04.02.2020  15:03:26,449909	1,833567E-2
04.02.2020  15:03:26,449913	3,255609E+0	04.02.2020  15:03:26,449917	2,123773E-2
04.02.2020  15:03:26,449921	3,241743E+0	04.02.2020  15:03:26,449925	2,284999E-2
04.02.2020  15:03:26,449929	3,222073E+0	04.02.2020  15:03:26,449933	2,446225E-2
04.02.2020  15:03:26,449937	3,205628E+0	04.02.2020  15:03:26,449941	2,639696E-2
04.02.2020  15:03:26,449945	3,191762E+0	04.02.2020  15:03:26,449949	2,897658E-2
04.02.2020  15:03:26,449953	3,175317E+0	04.02.2020  15:03:26,449957	3,155619E-2
04.02.2020  15:03:26,449961	3,158227E+0	04.02.2020  15:03:26,449965	3,381335E-2
04.02.2020  15:03:26,449969	3,142104E+0	04.02.2020  15:03:26,449973	3,671542E-2
04.02.2020  15:03:26,449977	3,128561E+0	04.02.2020  15:03:26,449981	3,865013E-2
04.02.2020  15:03:26,449985	3,109214E+0	04.02.2020  15:03:26,449989	4,155220E-2
04.02.2020  15:03:26,449993	3,094059E+0	04.02.2020  15:03:26,449997	4,509917E-2
04.02.2020  15:03:26,450001	3,082450E+0	04.02.2020  15:03:26,450005	4,800123E-2
04.02.2020  15:03:26,450009	3,063103E+0	04.02.2020  15:03:26,450013	5,090330E-2
04.02.2020  15:03:26,450017	3,047625E+0	04.02.2020  15:03:26,450021	5,380536E-2
04.02.2020  15:03:26,450025	3,030535E+0	04.02.2020  15:03:26,450029	5,799724E-2
04.02.2020  15:03:26,450033	3,014412E+0	04.02.2020  15:03:26,450037	6,122175E-2
04.02.2020  15:03:26,450041	2,996677E+0	04.02.2020  15:03:26,450045	6,444627E-2
04.02.2020  15:03:26,450049	2,982167E+0	04.02.2020  15:03:26,450053	6,928305E-2
04.02.2020  15:03:26,450057	2,966689E+0	04.02.2020  15:03:26,450061	7,283002E-2
04.02.2020  15:03:26,450065	2,949921E+0	04.02.2020  15:03:26,450069	7,573209E-2
04.02.2020  15:03:26,450073	2,933476E+0	04.02.2020  15:03:26,450077	8,056886E-2
04.02.2020  15:03:26,450081	2,919288E+0	04.02.2020  15:03:26,450085	8,572809E-2
04.02.2020  15:03:26,450089	2,903810E+0	04.02.2020  15:03:26,450093	8,927506E-2
04.02.2020  15:03:26,450097	2,885430E+0	04.02.2020  15:03:26,450101	9,314448E-2
04.02.2020  15:03:26,450105	2,871887E+0	04.02.2020  15:03:26,450109	9,927107E-2
04.02.2020  15:03:26,450113	2,853830E+0	04.02.2020  15:03:26,450117	1,053977E-1
04.02.2020  15:03:26,450121	2,840287E+0	04.02.2020  15:03:26,450125	1,099120E-1
04.02.2020  15:03:26,450129	2,820617E+0	04.02.2020  15:03:26,450133	1,150712E-1
04.02.2020  15:03:26,450137	2,805461E+0	04.02.2020  15:03:26,450141	1,215202E-1
04.02.2020  15:03:26,450145	2,790951E+0	04.02.2020  15:03:26,450149	1,266795E-1
04.02.2020  15:03:26,450153	2,772893E+0	04.02.2020  15:03:26,450157	1,340959E-1
04.02.2020  15:03:26,450161	2,754836E+0	04.02.2020  15:03:26,450165	1,395775E-1
04.02.2020  15:03:26,450169	2,740648E+0	04.02.2020  15:03:26,450173	1,473164E-1
04.02.2020  15:03:26,450177	2,725493E+0	04.02.2020  15:03:26,450181	1,553777E-1
04.02.2020  15:03:26,450185	2,706468E+0	04.02.2020  15:03:26,450189	1,608594E-1
04.02.2020  15:03:26,450193	2,690990E+0	04.02.2020  15:03:26,450197	1,698880E-1
04.02.2020  15:03:26,450201	2,677124E+0	04.02.2020  15:03:26,450205	1,785942E-1
04.02.2020  15:03:26,450209	2,663904E+0	04.02.2020  15:03:26,450213	1,853657E-1
04.02.2020  15:03:26,450217	2,643267E+0	04.02.2020  15:03:26,450221	1,934270E-1
04.02.2020  15:03:26,450225	2,628756E+0	04.02.2020  15:03:26,450229	2,050353E-1
04.02.2020  15:03:26,450233	2,612956E+0	04.02.2020  15:03:26,450237	2,137415E-1
04.02.2020  15:03:26,450241	2,595866E+0	04.02.2020  15:03:26,450245	2,234150E-1
04.02.2020  15:03:26,450249	2,582000E+0	04.02.2020  15:03:26,450253	2,347009E-1
04.02.2020  15:03:26,450257	2,566523E+0	04.02.2020  15:03:26,450261	2,466316E-1
04.02.2020  15:03:26,450265	2,549432E+0	04.02.2020  15:03:26,450269	2,588848E-1
04.02.2020  15:03:26,450273	2,530408E+0	04.02.2020  15:03:26,450277	2,708155E-1
04.02.2020  15:03:26,450281	2,516542E+0	04.02.2020  15:03:26,450285	2,901626E-1
04.02.2020  15:03:26,450289	2,500097E+0	04.02.2020  15:03:26,450293	3,043505E-1
04.02.2020  15:03:26,450297	2,485587E+0	04.02.2020  15:03:26,450301	3,153139E-1
04.02.2020  15:03:26,450305	2,473333E+0	04.02.2020  15:03:26,450309	3,346610E-1
04.02.2020  15:03:26,450313	2,456243E+0	04.02.2020  15:03:26,450317	3,552979E-1
04.02.2020  15:03:26,450321	2,443990E+0	04.02.2020  15:03:26,450325	3,756124E-1
04.02.2020  15:03:26,450329	2,423030E+0	04.02.2020  15:03:26,450333	4,026984E-1
04.02.2020  15:03:26,450337	2,407875E+0	04.02.2020  15:03:26,450341	4,426824E-1
04.02.2020  15:03:26,450345	2,394654E+0	04.02.2020  15:03:26,450349	4,784746E-1
04.02.2020  15:03:26,450353	2,372083E+0	04.02.2020  15:03:26,450357	5,274873E-1
04.02.2020  15:03:26,450361	2,360474E+0	04.02.2020  15:03:26,450365	5,916553E-1
04.02.2020  15:03:26,450369	2,344029E+0	04.02.2020  15:03:26,450373	7,580408E-1
04.02.2020  15:03:26,450377	2,328229E+0	04.02.2020  15:03:26,450381	1,058567E+0
04.02.2020  15:03:26,450385	2,309849E+0	04.02.2020  15:03:26,450389	1,597708E+0
04.02.2020  15:03:26,450393	2,294049E+0	04.02.2020  15:03:26,450397	2,219076E+0
04.02.2020  15:03:26,450401	2,280506E+0	04.02.2020  15:03:26,450405	2,800461E+0
04.02.2020  15:03:26,450409	2,263738E+0	04.02.2020  15:03:26,450413	3,320581E+0
04.02.2020  15:03:26,450417	2,246003E+0	04.02.2020  15:03:26,450421	3,654323E+0
04.02.2020  15:03:26,450425	2,232782E+0	04.02.2020  15:03:26,450429	3,905516E+0
04.02.2020  15:03:26,450433	2,214725E+0	04.02.2020  15:03:26,450437	4,024825E+0
04.02.2020  15:03:26,450441	2,198925E+0	04.02.2020  15:03:26,450445	4,114790E+0
04.02.2020  15:03:26,450449	2,182802E+0	04.02.2020  15:03:26,450453	4,190890E+0
04.02.2020  15:03:26,450457	2,166357E+0	04.02.2020  15:03:26,450461	4,260863E+0
04.02.2020  15:03:26,450465	2,154426E+0	04.02.2020  15:03:26,450469	4,303105E+0
04.02.2020  15:03:26,450473	2,133789E+0	04.02.2020  15:03:26,450477	4,345347E+0
04.02.2020  15:03:26,450481	2,118311E+0	04.02.2020  15:03:26,450485	4,395973E+0
04.02.2020  15:03:26,450489	2,105091E+0	04.02.2020  15:03:26,450493	4,433378E+0
04.02.2020  15:03:26,450497	2,084776E+0	04.02.2020  15:03:26,450501	4,461754E+0
04.02.2020  15:03:26,450505	2,067686E+0	04.02.2020  15:03:26,450509	4,489485E+0
04.02.2020  15:03:26,450513	2,053498E+0	04.02.2020  15:03:26,450517	4,521731E+0
04.02.2020  15:03:26,450521	2,041245E+0	04.02.2020  15:03:26,450525	4,548817E+0
04.02.2020  15:03:26,450529	2,019318E+0	04.02.2020  15:03:26,450533	4,572357E+0
04.02.2020  15:03:26,450537	2,005452E+0	04.02.2020  15:03:26,450541	4,600733E+0
04.02.2020  15:03:26,450545	1,990620E+0	04.02.2020  15:03:26,450549	4,618468E+0
04.02.2020  15:03:26,450553	1,972885E+0	04.02.2020  15:03:26,450557	4,639750E+0
04.02.2020  15:03:26,450561	1,955150E+0	04.02.2020  15:03:26,450565	4,655551E+0
04.02.2020  15:03:26,450569	1,943219E+0	04.02.2020  15:03:26,450573	4,678445E+0
04.02.2020  15:03:26,450577	1,929998E+0	04.02.2020  15:03:26,450581	4,693601E+0
04.02.2020  15:03:26,450585	1,908394E+0	04.02.2020  15:03:26,450589	4,710691E+0
04.02.2020  15:03:26,450593	1,893561E+0	04.02.2020  15:03:26,450597	4,728426E+0
04.02.2020  15:03:26,450601	1,877761E+0	04.02.2020  15:03:26,450605	4,743904E+0
04.02.2020  15:03:26,450609	1,862928E+0	04.02.2020  15:03:26,450613	4,756802E+0
04.02.2020  15:03:26,450617	1,842936E+0	04.02.2020  15:03:26,450621	4,766476E+0
04.02.2020  15:03:26,450625	1,830683E+0	04.02.2020  15:03:26,450629	4,783566E+0
04.02.2020  15:03:26,450633	1,816172E+0	04.02.2020  15:03:26,450637	4,795497E+0
04.02.2020  15:03:26,450641	1,794568E+0	04.02.2020  15:03:26,450645	4,805816E+0
04.02.2020  15:03:26,450649	1,779735E+0	04.02.2020  15:03:26,450653	4,818069E+0
04.02.2020  15:03:26,450657	1,764580E+0	04.02.2020  15:03:26,450661	4,831935E+0
04.02.2020  15:03:26,450665	1,749747E+0	04.02.2020  15:03:26,450669	4,840641E+0
04.02.2020  15:03:26,450673	1,731044E+0	04.02.2020  15:03:26,450677	4,850315E+0
04.02.2020  15:03:26,450681	1,717824E+0	04.02.2020  15:03:26,450685	4,862568E+0
04.02.2020  15:03:26,450689	1,701701E+0	04.02.2020  15:03:26,450693	4,870307E+0
04.02.2020  15:03:26,450697	1,683966E+0	04.02.2020  15:03:26,450701	4,877724E+0
04.02.2020  15:03:26,450705	1,665264E+0	04.02.2020  15:03:26,450709	4,883528E+0
04.02.2020  15:03:26,450713	1,651721E+0	04.02.2020  15:03:26,450717	4,894814E+0
04.02.2020  15:03:26,450721	1,637855E+0	04.02.2020  15:03:26,450725	4,900941E+0
04.02.2020  15:03:26,450729	1,618831E+0	04.02.2020  15:03:26,450733	4,907712E+0
04.02.2020  15:03:26,450737	1,604643E+0	04.02.2020  15:03:26,450741	4,914807E+0
04.02.2020  15:03:26,450745	1,586908E+0	04.02.2020  15:03:26,450749	4,920288E+0
04.02.2020  15:03:26,450753	1,574332E+0	04.02.2020  15:03:26,450757	4,926737E+0
04.02.2020  15:03:26,450761	1,553695E+0	04.02.2020  15:03:26,450765	4,931897E+0
04.02.2020  15:03:26,450769	1,538862E+0	04.02.2020  15:03:26,450773	4,938023E+0
04.02.2020  15:03:26,450777	1,523384E+0	04.02.2020  15:03:26,450781	4,943183E+0
04.02.2020  15:03:26,450785	1,505972E+0	04.02.2020  15:03:26,450789	4,946730E+0
04.02.2020  15:03:26,450793	1,489204E+0	04.02.2020  15:03:26,450797	4,950599E+0
04.02.2020  15:03:26,450801	1,474372E+0	04.02.2020  15:03:26,450805	4,955759E+0
04.02.2020  15:03:26,450809	1,458571E+0	04.02.2020  15:03:26,450813	4,959951E+0
04.02.2020  15:03:26,450817	1,442449E+0	04.02.2020  15:03:26,450821	4,963175E+0
04.02.2020  15:03:26,450825	1,425359E+0	04.02.2020  15:03:26,450829	4,967367E+0
04.02.2020  15:03:26,450833	1,411493E+0	04.02.2020  15:03:26,450837	4,971237E+0
04.02.2020  15:03:26,450841	1,394081E+0	04.02.2020  15:03:26,450845	4,974139E+0
04.02.2020  15:03:26,450849	1,377958E+0	04.02.2020  15:03:26,450853	4,976396E+0
04.02.2020  15:03:26,450857	1,360546E+0	04.02.2020  15:03:26,450861	4,978653E+0
04.02.2020  15:03:26,450865	1,346035E+0	04.02.2020  15:03:26,450869	4,979298E+0
04.02.2020  15:03:26,450873	1,326688E+0	04.02.2020  15:03:26,450877	4,981233E+0
04.02.2020  15:03:26,450881	1,313467E+0	04.02.2020  15:03:26,450885	4,983490E+0
04.02.2020  15:03:26,450889	1,299602E+0	04.02.2020  15:03:26,450893	4,985102E+0
04.02.2020  15:03:26,450897	1,284124E+0	04.02.2020  15:03:26,450901	4,986392E+0
04.02.2020  15:03:26,450905	1,263810E+0	04.02.2020  15:03:26,450909	4,987360E+0
04.02.2020  15:03:26,450913	1,248010E+0	04.02.2020  15:03:26,450917	4,988327E+0
04.02.2020  15:03:26,450921	1,236724E+0	04.02.2020  15:03:26,450925	4,988972E+0
04.02.2020  15:03:26,450929	1,217054E+0	04.02.2020  15:03:26,450933	4,989294E+0
04.02.2020  15:03:26,450937	1,203511E+0	04.02.2020  15:03:26,450941	4,989617E+0
04.02.2020  15:03:26,450945	1,186743E+0	04.02.2020  15:03:26,450949	4,990584E+0
04.02.2020  15:03:26,450953	1,171588E+0	04.02.2020  15:03:26,450957	4,990907E+0
04.02.2020  15:03:26,450961	1,154176E+0	04.02.2020  15:03:26,450965	4,991551E+0
04.02.2020  15:03:26,450969	1,138376E+0	04.02.2020  15:03:26,450973	4,991551E+0
04.02.2020  15:03:26,450977	1,124510E+0	04.02.2020  15:03:26,450981	4,992196E+0
04.02.2020  15:03:26,450985	1,106775E+0	04.02.2020  15:03:26,450989	4,993809E+0
04.02.2020  15:03:26,450993	1,088395E+0	04.02.2020  15:03:26,450997	4,993486E+0
04.02.2020  15:03:26,451001	1,075497E+0	04.02.2020  15:03:26,451005	4,994454E+0
04.02.2020  15:03:26,451009	1,059697E+0	04.02.2020  15:03:26,451013	4,994131E+0
04.02.2020  15:03:26,451017	1,040995E+0	04.02.2020  15:03:26,451021	4,994776E+0
04.02.2020  15:03:26,451025	1,024872E+0	04.02.2020  15:03:26,451029	4,994131E+0
04.02.2020  15:03:26,451033	1,013264E+0	04.02.2020  15:03:26,451037	4,993486E+0
04.02.2020  15:03:26,451041	9,968188E-1	04.02.2020  15:03:26,451045	4,994454E+0
04.02.2020  15:03:26,451049	9,787614E-1	04.02.2020  15:03:26,451053	4,994131E+0
04.02.2020  15:03:26,451057	9,603816E-1	04.02.2020  15:03:26,451061	4,994454E+0
04.02.2020  15:03:26,451065	9,449039E-1	04.02.2020  15:03:26,451069	4,994776E+0
04.02.2020  15:03:26,451073	9,278139E-1	04.02.2020  15:03:26,451077	4,994454E+0
04.02.2020  15:03:26,451081	9,126586E-1	04.02.2020  15:03:26,451085	4,994454E+0
04.02.2020  15:03:26,451089	8,991156E-1	04.02.2020  15:03:26,451093	4,994454E+0
04.02.2020  15:03:26,451097	8,855726E-1	04.02.2020  15:03:26,451101	4,994776E+0
04.02.2020  15:03:26,451105	8,639683E-1	04.02.2020  15:03:26,451109	4,994454E+0
04.02.2020  15:03:26,451113	8,484906E-1	04.02.2020  15:03:26,451117	4,994131E+0
04.02.2020  15:03:26,451121	8,365598E-1	04.02.2020  15:03:26,451125	4,994454E+0
04.02.2020  15:03:26,451129	8,220495E-1	04.02.2020  15:03:26,451133	4,994454E+0
04.02.2020  15:03:26,451137	7,994778E-1	04.02.2020  15:03:26,451141	4,995099E+0
04.02.2020  15:03:26,451145	7,869021E-1	04.02.2020  15:03:26,451149	4,995421E+0
04.02.2020  15:03:26,451153	7,701346E-1	04.02.2020  15:03:26,451157	4,995421E+0
04.02.2020  15:03:26,451161	7,553018E-1	04.02.2020  15:03:26,451165	4,996388E+0
04.02.2020  15:03:26,451169	7,398241E-1	04.02.2020  15:03:26,451173	4,996388E+0
04.02.2020  15:03:26,451177	7,211218E-1	04.02.2020  15:03:26,451181	4,996711E+0
04.02.2020  15:03:26,451185	7,088687E-1	04.02.2020  15:03:26,451189	4,996066E+0
04.02.2020  15:03:26,451193	6,875868E-1	04.02.2020  15:03:26,451197	4,995743E+0
04.02.2020  15:03:26,451201	6,740438E-1	04.02.2020  15:03:26,451205	4,995099E+0
04.02.2020  15:03:26,451209	6,563089E-1	04.02.2020  15:03:26,451213	4,994776E+0
04.02.2020  15:03:26,451217	6,395414E-1	04.02.2020  15:03:26,451221	4,995743E+0
04.02.2020  15:03:26,451225	6,224514E-1	04.02.2020  15:03:26,451229	4,995743E+0
04.02.2020  15:03:26,451233	6,076186E-1	04.02.2020  15:03:26,451237	4,996388E+0
04.02.2020  15:03:26,451241	5,927858E-1	04.02.2020  15:03:26,451245	4,996066E+0
04.02.2020  15:03:26,451249	5,763407E-1	04.02.2020  15:03:26,451253	4,995743E+0
04.02.2020  15:03:26,451257	5,624753E-1	04.02.2020  15:03:26,451261	4,996066E+0
04.02.2020  15:03:26,451265	5,469976E-1	04.02.2020  15:03:26,451269	4,995743E+0
04.02.2020  15:03:26,451273	5,331321E-1	04.02.2020  15:03:26,451277	4,994776E+0
04.02.2020  15:03:26,451281	5,134626E-1	04.02.2020  15:03:26,451285	4,994776E+0
04.02.2020  15:03:26,451289	4,976624E-1	04.02.2020  15:03:26,451293	4,995421E+0
04.02.2020  15:03:26,451297	4,828296E-1	04.02.2020  15:03:26,451301	4,996066E+0
04.02.2020  15:03:26,451305	4,641274E-1	04.02.2020  15:03:26,451309	4,996388E+0
04.02.2020  15:03:26,451313	4,486497E-1	04.02.2020  15:03:26,451317	4,996711E+0
04.02.2020  15:03:26,451321	4,325271E-1	04.02.2020  15:03:26,451325	4,997033E+0
04.02.2020  15:03:26,451329	4,183392E-1	04.02.2020  15:03:26,451333	4,996711E+0
04.02.2020  15:03:26,451337	4,009268E-1	04.02.2020  15:03:26,451341	4,997678E+0
04.02.2020  15:03:26,451345	3,854491E-1	04.02.2020  15:03:26,451349	4,997356E+0
04.02.2020  15:03:26,451353	3,693265E-1	04.02.2020  15:03:26,451357	4,996066E+0
04.02.2020  15:03:26,451361	3,519140E-1	04.02.2020  15:03:26,451365	4,996388E+0
04.02.2020  15:03:26,451369	3,351465E-1	04.02.2020  15:03:26,451373	4,996711E+0
04.02.2020  15:03:26,451377	3,193464E-1	04.02.2020  15:03:26,451381	4,997033E+0
04.02.2020  15:03:26,451385	3,070932E-1	04.02.2020  15:03:26,451389	4,997033E+0
04.02.2020  15:03:26,451393	2,867787E-1	04.02.2020  15:03:26,451397	4,997356E+0
04.02.2020  15:03:26,451401	2,706561E-1	04.02.2020  15:03:26,451405	4,996711E+0
04.02.2020  15:03:26,451409	2,571132E-1	04.02.2020  15:03:26,451413	4,996711E+0
04.02.2020  15:03:26,451417	2,409906E-1	04.02.2020  15:03:26,451421	4,996066E+0
04.02.2020  15:03:26,451425	2,232557E-1	04.02.2020  15:03:26,451429	4,997033E+0
04.02.2020  15:03:26,451433	2,097127E-1	04.02.2020  15:03:26,451437	4,996388E+0
04.02.2020  15:03:26,451441	1,942350E-1	04.02.2020  15:03:26,451445	4,996711E+0
04.02.2020  15:03:26,451449	1,765002E-1	04.02.2020  15:03:26,451453	4,996711E+0
04.02.2020  15:03:26,451457	1,584429E-1	04.02.2020  15:03:26,451461	4,997033E+0
04.02.2020  15:03:26,451465	1,455448E-1	04.02.2020  15:03:26,451469	4,996711E+0
04.02.2020  15:03:26,451473	1,316794E-1	04.02.2020  15:03:26,451477	4,997033E+0
04.02.2020  15:03:26,451481	1,100751E-1	04.02.2020  15:03:26,451485	4,997678E+0
04.02.2020  15:03:26,451489	9,298514E-2	04.02.2020  15:03:26,451493	4,997678E+0
04.02.2020  15:03:26,451497	8,234423E-2	04.02.2020  15:03:26,451501	4,998323E+0
04.02.2020  15:03:26,451505	6,073996E-2	04.02.2020  15:03:26,451509	4,998001E+0
04.02.2020  15:03:26,451513	4,655208E-2	04.02.2020  15:03:26,451517	4,997033E+0
04.02.2020  15:03:26,451521	3,042949E-2	04.02.2020  15:03:26,451525	4,997356E+0
04.02.2020  15:03:26,451529	1,656407E-2	04.02.2020  15:03:26,451533	4,997356E+0
04.02.2020  15:03:26,451537	-1,170777E-3	04.02.2020  15:03:26,451541	4,998001E+0
04.02.2020  15:03:26,451545	-1,955053E-2	04.02.2020  15:03:26,451549	4,997678E+0
04.02.2020  15:03:26,451553	-1,793827E-2	04.02.2020  15:03:26,451557	4,997678E+0
04.02.2020  15:03:26,451561	-6,007553E-3	04.02.2020  15:03:26,451565	4,998001E+0
04.02.2020  15:03:26,451569	1,688652E-2	04.02.2020  15:03:26,451573	4,997356E+0
04.02.2020  15:03:26,451577	3,139685E-2	04.02.2020  15:03:26,451581	4,996711E+0
04.02.2020  15:03:26,451585	4,751944E-2	04.02.2020  15:03:26,451589	4,996711E+0
04.02.2020  15:03:26,451593	6,138486E-2	04.02.2020  15:03:26,451597	4,996711E+0
04.02.2020  15:03:26,451601	8,040952E-2	04.02.2020  15:03:26,451605	4,996388E+0
04.02.2020  15:03:26,451609	9,395250E-2	04.02.2020  15:03:26,451613	4,996711E+0
04.02.2020  15:03:26,451617	1,110424E-1	04.02.2020  15:03:26,451621	4,996711E+0
04.02.2020  15:03:26,451625	1,300671E-1	04.02.2020  15:03:26,451629	4,997356E+0
04.02.2020  15:03:26,451633	1,436101E-1	04.02.2020  15:03:26,451637	4,997678E+0
04.02.2020  15:03:26,451641	1,590878E-1	04.02.2020  15:03:26,451645	4,997356E+0
04.02.2020  15:03:26,451649	1,745655E-1	04.02.2020  15:03:26,451653	4,997356E+0
04.02.2020  15:03:26,451657	1,942350E-1	04.02.2020  15:03:26,451661	4,997356E+0
04.02.2020  15:03:26,451665	2,077780E-1	04.02.2020  15:03:26,451669	4,998646E+0
04.02.2020  15:03:26,451673	2,232557E-1	04.02.2020  15:03:26,451677	4,998001E+0
04.02.2020  15:03:26,451681	2,387334E-1	04.02.2020  15:03:26,451685	4,998001E+0
04.02.2020  15:03:26,451689	2,580805E-1	04.02.2020  15:03:26,451693	4,997033E+0
04.02.2020  15:03:26,451697	2,703337E-1	04.02.2020  15:03:26,451701	4,997033E+0
04.02.2020  15:03:26,451705	2,854889E-1	04.02.2020  15:03:26,451709	4,997356E+0
04.02.2020  15:03:26,451713	3,048360E-1	04.02.2020  15:03:26,451717	4,997033E+0
04.02.2020  15:03:26,451721	3,180566E-1	04.02.2020  15:03:26,451725	4,997033E+0
04.02.2020  15:03:26,451729	3,328894E-1	04.02.2020  15:03:26,451733	4,997356E+0
04.02.2020  15:03:26,451737	3,515916E-1	04.02.2020  15:03:26,451741	4,997033E+0
04.02.2020  15:03:26,451745	3,661019E-1	04.02.2020  15:03:26,451749	4,996711E+0
04.02.2020  15:03:26,451753	3,844817E-1	04.02.2020  15:03:26,451757	4,996388E+0
04.02.2020  15:03:26,451761	3,973798E-1	04.02.2020  15:03:26,451765	4,996388E+0
04.02.2020  15:03:26,451769	4,183392E-1	04.02.2020  15:03:26,451773	4,996711E+0
04.02.2020  15:03:26,451777	4,328495E-1	04.02.2020  15:03:26,451781	4,997678E+0
04.02.2020  15:03:26,451785	4,454252E-1	04.02.2020  15:03:26,451789	4,997033E+0
04.02.2020  15:03:26,451793	4,612253E-1	04.02.2020  15:03:26,451797	4,996711E+0
04.02.2020  15:03:26,451801	4,821847E-1	04.02.2020  15:03:26,451805	4,996711E+0
04.02.2020  15:03:26,451809	4,950828E-1	04.02.2020  15:03:26,451813	4,997033E+0
04.02.2020  15:03:26,451817	5,095931E-1	04.02.2020  15:03:26,451821	4,997678E+0
04.02.2020  15:03:26,451825	5,276505E-1	04.02.2020  15:03:26,451829	4,997356E+0
04.02.2020  15:03:26,451833	5,437731E-1	04.02.2020  15:03:26,451837	4,997678E+0
04.02.2020  15:03:26,451841	5,586059E-1	04.02.2020  15:03:26,451845	4,998001E+0
04.02.2020  15:03:26,451849	5,711815E-1	04.02.2020  15:03:26,451853	4,998001E+0
04.02.2020  15:03:26,451857	5,953654E-1	04.02.2020  15:03:26,451861	4,997033E+0
04.02.2020  15:03:26,451865	6,085860E-1	04.02.2020  15:03:26,451869	4,996711E+0
04.02.2020  15:03:26,451873	6,214841E-1	04.02.2020  15:03:26,451877	4,996711E+0
04.02.2020  15:03:26,451881	6,376067E-1	04.02.2020  15:03:26,451885	4,996711E+0
04.02.2020  15:03:26,451889	6,563089E-1	04.02.2020  15:03:26,451893	4,996711E+0
04.02.2020  15:03:26,451897	6,724315E-1	04.02.2020  15:03:26,451901	4,996711E+0
04.02.2020  15:03:26,451905	6,840398E-1	04.02.2020  15:03:26,451909	4,997356E+0
04.02.2020  15:03:26,451913	7,037094E-1	04.02.2020  15:03:26,451917	4,996066E+0
04.02.2020  15:03:26,451921	7,169300E-1	04.02.2020  15:03:26,451925	4,996388E+0
04.02.2020  15:03:26,451929	7,349873E-1	04.02.2020  15:03:26,451933	4,996711E+0
04.02.2020  15:03:26,451937	7,478854E-1	04.02.2020  15:03:26,451941	4,996388E+0
04.02.2020  15:03:26,451945	7,678774E-1	04.02.2020  15:03:26,451949	4,996066E+0
04.02.2020  15:03:26,451953	7,836776E-1	04.02.2020  15:03:26,451957	4,996388E+0
04.02.2020  15:03:26,451961	7,981880E-1	04.02.2020  15:03:26,451965	4,996711E+0
04.02.2020  15:03:26,451969	8,162453E-1	04.02.2020  15:03:26,451973	4,996388E+0
04.02.2020  15:03:26,451977	8,323679E-1	04.02.2020  15:03:26,451981	4,997033E+0
04.02.2020  15:03:26,451985	8,494579E-1	04.02.2020  15:03:26,451989	4,997356E+0
04.02.2020  15:03:26,451993	8,623560E-1	04.02.2020  15:03:26,451997	4,997356E+0
04.02.2020  15:03:26,452001	8,829930E-1	04.02.2020  15:03:26,452005	4,997356E+0
04.02.2020  15:03:26,452009	8,962135E-1	04.02.2020  15:03:26,452013	4,997356E+0
04.02.2020  15:03:26,452017	9,087892E-1	04.02.2020  15:03:26,452021	4,996711E+0
